Time,Pa,P1,first_derivative,second_derivative
12601,98661.01,0.01,-10.650000000008731,-6.970000000015716
12915,98665.84,0.01,4.830000000001746,15.480000000010477
13229,98646.05,0.01,-19.789999999993597,-24.619999999995343
13543,98641.05,0.01,-5.0,14.789999999993597
13861,98666.41,0.01,25.360000000000582,30.360000000000582
14175,98662.9,0.01,-3.5100000000093132,-28.870000000009895
14489,98659.7,0.01,-3.1999999999970896,0.3100000000122236
14803,98669.5,0.01,9.80000000000291,13.0
15121,98675.78,0.01,6.279999999998836,-3.5200000000040745
15435,98659.41,0.01,-16.369999999995343,-22.64999999999418
15749,98673.02,0.01,13.610000000000582,29.979999999995925
16063,98662.86,0.01,-10.160000000003492,-23.770000000004075
16381,98675.62,0.01,12.759999999994761,22.919999999998254
16695,98664.82,0.01,-10.799999999988358,-23.55999999998312
17009,98615.75,0.0,-49.070000000006985,-38.27000000001863
17323,98622.77,0.0,7.0200000000040745,56.09000000001106
17641,98648.31,0.01,25.539999999993597,18.519999999989523
17955,98667.92,0.01,19.610000000000582,-5.929999999993015
18269,98663.19,0.01,-4.7299999999959255,-24.339999999996508
18583,98657.38,0.01,-5.809999999997672,-1.0800000000017462
18901,98659.16,0.01,1.7799999999988358,7.5899999999965075
19215,98658.48,0.01,-0.680000000007567,-2.460000000006403
19529,98662.81,0.01,4.330000000001746,5.010000000009313
19843,98668.34,0.01,5.529999999998836,1.1999999999970896
20161,98673.88,0.01,5.540000000008149,0.010000000009313226
20475,98663.81,0.01,-10.070000000006985,-15.610000000015134
20789,98674.71,0.01,10.900000000008731,20.970000000015716
21103,98670.84,0.01,-3.8700000000098953,-14.770000000018626
21421,98661.9,0.01,-8.940000000002328,-5.069999999992433
21735,98652.08,0.01,-9.819999999992433,-0.8799999999901047
22049,98660.39,0.01,8.309999999997672,18.129999999990105
22363,98677.19,0.01,16.80000000000291,8.490000000005239
22681,98664.95,0.01,-12.240000000005239,-29.04000000000815
22995,98674.55,0.01,9.60000000000582,21.84000000001106
23309,98668.91,0.01,-5.639999999999418,-15.240000000005239
23619,98664.86,0.01,-4.05000000000291,1.5899999999965075
23953,98670.82,0.01,5.960000000006403,10.010000000009313
24267,98657.36,0.01,-13.460000000006403,-19.420000000012806
24581,98670.82,0.01,13.460000000006403,26.920000000012806
24895,98667.22,0.01,-3.6000000000058208,-17.060000000012224
25213,98674.71,0.01,7.490000000005239,11.09000000001106
25527,98660.43,0.01,-14.280000000013388,-21.770000000018626
25841,98667.63,0.01,7.2000000000116415,21.48000000002503
26155,98656.14,0.01,-11.490000000005239,-18.69000000001688
26473,98671.14,0.01,15.0,26.49000000000524
26787,98655.92,0.01,-15.220000000001164,-30.220000000001164
27101,98656.3,0.01,0.3800000000046566,15.60000000000582
27415,98669.32,0.01,13.020000000004075,12.639999999999418
27733,98655.71,0.01,-13.610000000000582,-26.630000000004657
28047,98667.19,0.01,11.479999999995925,25.089999999996508
28361,98663.56,0.01,-3.6300000000046566,-15.110000000000582
28675,98659.53,0.01,-4.029999999998836,-0.39999999999417923
28993,98666.38,0.01,6.850000000005821,10.880000000004657
29307,98670.82,0.01,4.440000000002328,-2.4100000000034925
29621,98668.2,0.01,-2.6200000000098953,-7.060000000012224
29935,98652.49,0.01,-15.709999999991851,-13.089999999981956
30253,98668.21,0.01,15.720000000001164,31.429999999993015
30567,98643.17,0.01,-25.04000000000815,-40.76000000000931
30881,98625.25,0.0,-17.919999999998254,7.120000000009895
31195,98644.32,0.01,19.070000000006985,36.99000000000524
31513,98664.27,0.01,19.94999999999709,0.8799999999901047
31827,98670.82,0.01,6.55000000000291,-13.39999999999418
32141,98661.16,0.01,-9.660000000003492,-16.210000000006403
32455,98669.5,0.01,8.339999999996508,18.0
32773,98661.65,0.01,-7.850000000005821,-16.19000000000233
33087,98666.33,0.01,4.680000000007567,12.530000000013388
33401,98648.31,0.01,-18.020000000004075,-22.70000000001164
33715,98641.41,0.01,-6.899999999994179,11.120000000009895
34032,98655.41,0.01,14.0,20.89999999999418
34346,98661.41,0.01,6.0,-8.0
34660,99197.6,0.09,536.1900000000023,530.1900000000023
34974,99472.81,0.13,275.20999999999185,-260.9800000000105
35292,99713.95,0.16,241.13999999999942,-34.06999999999243
35606,99687.85,0.16,-26.09999999999127,-267.2399999999907
35920,99764.91,0.17,77.05999999999767,103.15999999998894
36234,102452.38,0.56,2687.470000000001,2610.4100000000035
36552,105480.3,1.0,3027.9199999999983,340.4499999999971
36866,105318.78,0.98,-161.52000000000407,-3189.4400000000023
37180,103415.22,0.7,-1903.5599999999977,-1742.0399999999936
37494,100820.89,0.32,-2594.3300000000017,-690.7700000000041
37812,102347.55,0.54,1526.6600000000035,4120.990000000005
38126,102957.68,0.63,610.1299999999901,-916.5300000000134
38440,104437.57,0.85,1479.890000000014,869.7600000000239
38758,103307.59,0.68,-1129.9800000000105,-2609.8700000000244
39072,98655.34,0.01,-4652.25,-3522.2699999999895
39386,98663.34,0.01,8.0,4660.25
39700,98650.85,0.01,-12.489999999990687,-20.489999999990687
40018,98647.2,0.01,-3.650000000008731,8.839999999981956
40332,98644.38,0.01,-2.819999999992433,0.8300000000162981
40646,98694.95,0.01,50.56999999999243,53.389999999984866
40960,98911.73,0.04,216.77999999999884,166.2100000000064
41279,98686.5,0.01,-225.22999999999593,-442.00999999999476
41593,102543.43,0.57,3856.929999999993,4082.159999999989
41907,103990.66,0.78,1447.2300000000105,-2409.6999999999825
42221,98603.02,0.0,-5387.639999999999,-6834.87000000001
42535,98673.38,0.01,70.36000000000058,5458.0
